imdbId,n_lines,movieId,tmdbId,clean_title,year,genres,main_genre,avg_rating,rating_count,n_words,overview,poster_url,runtime,popularity,vote_average
190374,867,3997,11849.0,Dungeons & Dragons,2000,Action|Adventure|Comedy|Fantasy,Action,2.0748413,2679,5471,"The Empire of Izmer is a divided land: elite magicians called “mages” rule while lowly commoners are powerless. When Empress Savina vows to bring equality and prosperity to her land, the evil mage Profion plots to depose her.",https://image.tmdb.org/t/p/w342/tLCsyHLHhTbzKzsL3IcBNyDKlZm.jpg,107.0,4.7578,4.366
190524,1189,4142,37302.0,Left Behind: The Movie,2000,Action|Adventure|Drama|Thriller,Action,2.320354,565,7146,"After learning that millions have completely vanished, an airline pilot, a journalist, and others work together to unravel the mystery of those left behind.",https://image.tmdb.org/t/p/w342/5kT3kifA8Xwkjm1YmSubTw1GwK0.jpg,100.0,1.9134,4.225
190590,1353,4027,134.0,"O Brother, Where Art Thou?",2000,Adventure|Comedy|Crime,Adventure,3.874504,30754,8958,"In the deep south during the 1930s, three escaped convicts search for hidden treasure while a relentless lawman pursues them.",https://image.tmdb.org/t/p/w342/2YztYilviFCYcEtDAnrOstUWGie.jpg,107.0,7.3794,7.322
190865,1080,3999,11678.0,Vertical Limit,2000,Action|Adventure,Action,2.8460295,4332,5858,"Trapped near the summit of K2, the world's second-highest mountain, Annie Garrett radios to base camp for help. Brother Peter hears Annie's message and assembles a team to save her and her group before they succumb to K2's unforgiving elements. But, as Annie lays injured in an icy cavern, the rescuers face several terrifying events that could end the rescue attempt -- and their lives.",https://image.tmdb.org/t/p/w342/kpqQUEi8eAyYHMDFACf6YlnPIu7.jpg,124.0,6.9048,6.017
191397,1536,3861,10393.0,"Replacements, The",2000,Comedy,Comedy,3.1567082,3682,8919,"Maverick old-guard coach Jimmy McGinty is hired in the wake of a players' strike to help the Washington Sentinels advance to the playoffs. But that impossible dream hinges on whether his replacements can hunker down and do the job. So, McGinty dusts off his secret dossier of ex-players who never got a chance (or screwed up the one they were given) and knits together a bad-dream team of guys who just may give the Sentinels their title shot.",https://image.tmdb.org/t/p/w342/6qerI41HqkdRlio1sG0d5HLZcFN.jpg,118.0,6.2264,6.714
192614,1418,3484,11478.0,"Skulls, The",2000,Thriller,Thriller,2.7716975,2869,8634,"A senior at an Ivy League college, who depends on scholarships and working on the side, gets accepted into the secret society The Skulls. He hopes it betters chances at Harvard but The Skulls is not what he thought and comes at a price.",https://image.tmdb.org/t/p/w342/pYuggibfzm8LWgjnUKMMtii2430.jpg,106.0,2.2785,5.797
194368,1201,3323,20682.0,Chain of Fools,2000,Comedy|Crime,Comedy,3.170103,97,8297,An avid detective is assigned to investigate the heist of a batch of precious coins that end up in the hands of a suicidal barber.,https://image.tmdb.org/t/p/w342/rUwl3cfSf60aP1uvfb4QIEVMHuq.jpg,96.0,1.69,5.788
195685,1751,3408,462.0,Erin Brockovich,2000,Drama,Drama,3.5856686,22838,11190,"A twice-divorced mother of three who sees an injustice, takes on the bad guy and wins -- with a little help from her push-up bra. Erin goes to work for an attorney and comes across medical records describing illnesses clustered in one nearby town. She starts investigating and soon exposes a monumental cover-up.",https://image.tmdb.org/t/p/w342/eMs20iUQyZVs05Ck7Q0LNnRsstr.jpg,131.0,8.1745,7.428
195714,581,3409,9532.0,Final Destination,2000,Drama|Thriller,Drama,3.1217482,9610,4218,"After a teenager has a terrifying vision of him and his friends dying in a plane crash, he prevents the accident only to have Death hunt them down, one by one.",https://image.tmdb.org/t/p/w342/1mXhlQMnlfvJ2frxTjZSQNnA9Vp.jpg,98.0,14.8645,6.6
195945,1721,3177,10471.0,Next Friday,2000,Comedy,Comedy,2.865199,1658,10203,A streetwise man flees South Central Los Angeles heading to the suburbs and his lottery-winner uncle and cousin to avoid a neighborhood thug with a grudge who has just escaped from prison. But trouble soon follows and the suburbs will never be the same.,https://image.tmdb.org/t/p/w342/dP4fYCGQZzg17ta7FvLwJVCwwt9.jpg,98.0,3.5591,6.518
196106,741,72263,32834.0,MVP: Most Valuable Primate,2000,Comedy,Comedy,1.76,25,3887,"Jack is a three-year-old chimpanzee who has been the subject of a long-term experiment by Dr. Kendall, a researcher who been teaching Jack to communicate through sign language. Jack scrambles onto the ice in the midst of practice for Steven's junior league hockey team, and he and his teammates discover the monkey has a natural talent for the game.",https://image.tmdb.org/t/p/w342/pRCciMvFOABm41eat8EKYa0BYIL.jpg,93.0,1.1747,4.753
196216,1714,3618,10569.0,Small Time Crooks,2000,Comedy|Crime,Comedy,3.3143687,2408,13568,A loser of a crook and his wife strike it rich when a botched bank job's cover business becomes a spectacular success.,https://image.tmdb.org/t/p/w342/eIJRFZFDmh0xXPlKt3WwN5fiSLe.jpg,94.0,3.5579,6.458
199725,1389,3554,14736.0,Love and Basketball,2000,Drama|Romance,Drama,3.4089117,1268,7785,"Monica Wright and Quincy McCall grew up in the same neighborhood and have known each other since childhood. As they grow into adulthood, they fall in love, but they also share another all-consuming passion: basketball.  As Quincy and Monica struggle to make their relationship work, they follow separate career paths though high school and college basketball and, they hope, into stardom in big-league professional ball.",https://image.tmdb.org/t/p/w342/zNZWNX19FZ5QyedprVM0ldsXFiP.jpg,125.0,2.4268,7.352
199753,971,3981,8870.0,Red Planet,2000,Action|Sci-Fi|Thriller,Action,2.7818584,4520,6261,"Astronauts search for solutions to save a dying Earth by searching on Mars, only to have the mission go terribly awry.",https://image.tmdb.org/t/p/w342/6svTVlVEJDoOOEz1G09HLeb7vtF.jpg,106.0,4.6579,5.732
200550,1105,3825,6282.0,Coyote Ugly,2000,Comedy|Drama|Romance,Comedy,2.7134857,6429,8944,"Graced with a velvet voice, 21-year-old Violet Sanford heads to New York to pursue her dream of becoming a songwriter only to find her aspirations sidelined by the accolades and notoriety she receives at her ""day"" job as a barmaid at Coyote Ugly. The ""Coyotes"" as they are affectionately called tantalize customers and the media alike with their outrageous antics, making Coyote Ugly the watering hole for guys on the prowl.",https://image.tmdb.org/t/p/w342/xYM0laKrEqjiRSQNvqRrXPXN3iL.jpg,100.0,6.9497,6.257
202677,1024,3896,1619.0,"Way of the Gun, The",2000,Crime|Thriller,Crime,3.281872,1859,7130,Two criminal drifters without sympathy get more than they bargained for after kidnapping and holding for ransom the surrogate mother of a powerful and shady man.,https://image.tmdb.org/t/p/w342/wrjMMdgn1a4ChlaBmlzKnb78nr6.jpg,119.0,3.3466,6.342
203019,863,3980,11978.0,Men of Honor,2000,Drama,Drama,3.649706,5100,7158,"Against formidable odds -- and an old-school diving instructor embittered by the U.S. Navy's new, less prejudicial policies -- Carl Brashear sets his sights on becoming the Navy's first African-American master diver in this uplifting true story. Their relationship starts out on the rocks, but fate ultimately conspires to bring the men together into a setting of mutual respect, triumph and honor.",https://image.tmdb.org/t/p/w342/wNUAnXV1mzOOfvnVBIYsalkk078.jpg,129.0,6.6498,7.493
203119,841,4378,11826.0,Sexy Beast,2000,Crime|Drama,Crime,3.6090677,3507,4689,"Ex-safecracker Gal Dove has served his time behind bars and is blissfully retired to a Spanish villa paradise with a wife he adores. The idyll is shattered by the arrival of his nemesis Don Logan, intent on persuading Gal to return to London for one last big job.",https://image.tmdb.org/t/p/w342/xTfCZTzhgHNAR1pf5D49WH4buI5.jpg,89.0,3.3187,6.99
203230,1277,3983,14295.0,You Can Count on Me,2000,Drama|Romance,Drama,4.0251884,3315,8799,"A single mother's life is thrown into turmoil after her struggling, rarely-seen younger brother returns to town.",https://image.tmdb.org/t/p/w342/7mGFmij1FZD5eUnNwvUjmpqrDl6.jpg,111.0,2.2917,6.866
203632,809,4380,9301.0,"Princess and the Warrior, The (Krieger und die Kaiserin, Der)",2000,Drama|Romance,Drama,3.7989821,1179,3741,"Young nurse Sissi lives a secluded life entirely devoted to her patients at Birkenhof asylum. Her first encounter with ex-soldier and drifter Bodo has a lasting impact. He causes an accident in which he provides first aid, Sissi wonders if he may be the man of her dreams. But when she finds him weeks later she is rejected, as Bodo is stuck somewhere between a traumatic past and a criminal future.",https://image.tmdb.org/t/p/w342/z0dMG2C4GvIObHAcOjW9r61WIJF.jpg,135.0,0.984,7.0
204175,1694,3743,10571.0,Boys and Girls,2000,Comedy|Romance,Comedy,2.7041097,730,8696,"Ryan and Jennifer are opposites who definitely do not attract. At least that's what they always believed. When they met as twelve-year-olds, they disliked one another. When they met again as teenagers, they loathed each other. But when they meet in college, the uptight Ryan and the free-spirited Jennifer find that their differences bind them together and a rare friendship develops.",https://image.tmdb.org/t/p/w342/gdVnV2wSESbgrXX4uRD3J0D8dBo.jpg,94.0,3.0454,6.0
204626,722,3895,10685.0,"Watcher, The",2000,Crime|Thriller,Crime,2.5082326,911,6143,"FBI agent Joel Campbell, burnt-out and shell-shocked after years spent chasing serial killers, flees L.A. to begin a new life for himself in Chicago. But five months later, Joel's best laid plans are abruptly cut short when his new hometown becomes the setting for some particularly gruesome murders--murders that could only have been committed by one man: David Allen Griffin. One of Joel's most elusive and cunning nemeses, Griffin has followed his former pursuer to Chicago in order to play a sadistic game of cat and mouse. Taunting Joel with photographs of his intended victims and leaving his crime scenes meticulously free of clues in order to keep the police at bay, Griffin derives as much pleasure out of watching Joel react to every movement as watching his victims die. But when Griffin moves into Joel's inner circle, Joel must quickly find some way to stop him before someone close to him becomes the next one to die.",https://image.tmdb.org/t/p/w342/hsMvndtd3KPAvJ3q7zKZuNSB1R3.jpg,96.0,2.8458,5.1
204946,1486,3882,1588.0,Bring It On,2000,Comedy,Comedy,3.0470917,7135,9234,"The Toro cheerleading squad from Rancho Carne High School in San Diego has got spirit, spunk, sass and a killer routine that's sure to land them the national championship trophy for the sixth year in a row. But for newly-elected team captain Torrance, the Toros' road to total cheer glory takes a shady turn when she discovers that their perfectly-choreographed routines were in fact stolen.",https://image.tmdb.org/t/p/w342/bnVby0qI0dS7YunbShP7mw68HY3.jpg,99.0,8.0843,6.282
207201,1868,4018,3981.0,What Women Want,2000,Comedy|Romance,Comedy,3.0943143,14950,14088,"Advertising executive Nick Marshall is as cocky as they come, but what happens to a chauvinistic guy when he can suddenly hear what women are thinking? Nick gets passed over for a promotion, but after an accident enables him to hear women's thoughts, he puts his newfound talent to work against Darcy, his new boss, who seems to be infatuated with him.",https://image.tmdb.org/t/p/w342/eqkBEMDk1316Yx5wVoabWY07JAi.jpg,127.0,9.953,6.454
208003,1320,3646,9600.0,Big Momma's House,2000,Comedy,Comedy,2.3668623,3917,8612,"When a street-smart FBI agent is sent to Georgia to protect a beautiful single mother and her son from an escaped convict, he is forced to impersonate a crass Southern granny known as Big Momma in order to remain incognito.",https://image.tmdb.org/t/p/w342/5YoSFqpTz5qIxsX61CPMGKONQIY.jpg,98.0,8.8773,5.817
208092,1455,4011,107.0,Snatch,2000,Comedy|Crime|Thriller,Comedy,4.071057,33628,9369,"Unscrupulous boxing promoters, violent bookies, a Russian gangster, incompetent amateur robbers, and supposedly Jewish jewellers fight to track down a priceless stolen diamond.",https://image.tmdb.org/t/p/w342/kJZoAHq1SLDdWjeNGtlHAnGpmFV.jpg,103.0,13.4764,7.827
208988,1062,3946,10461.0,Get Carter,2000,Action|Drama|Thriller,Action,2.377894,1339,6532,"Jack Carter, a mob enforcer living in Las Vegas, travels back to his hometown of Seattle for his brother's funeral. During this visit, Carter realizes that the death of his brother was not accidental, but a murder. With this knowledge, Carter sets out to kill all those responsible.",https://image.tmdb.org/t/p/w342/xGANaRWD6638ch1qQmqgRp395R6.jpg,102.0,4.2502,5.211
209144,1373,4226,77.0,Memento,2000,Mystery|Thriller,Mystery,4.1437135,55649,9790,"Leonard Shelby is tracking down the man who raped and murdered his wife. The difficulty of locating his wife's killer, however, is compounded by the fact that he suffers from a rare, untreatable form of short-term memory loss. Although he can recall details of life before his accident, Leonard cannot remember what happened fifteen minutes ago, where he's going, or why.",https://image.tmdb.org/t/p/w342/nzlv62aC0octS5AklAiWpXLX9Z0.jpg,113.0,22.1578,8.2
209958,743,3863,8843.0,"Cell, The",2000,Drama|Horror|Thriller,Drama,3.0328012,10899,4578,A psychotherapist journeys inside a comatose serial killer in the hopes of saving his latest victim.,https://image.tmdb.org/t/p/w342/1LX8AOUGDSrBDzgC4KLtRvyJFgY.jpg,107.0,6.5666,6.28
210070,959,6820,9871.0,Ginger Snaps,2000,Drama|Horror|Thriller,Drama,3.4713051,1272,5600,"The story of two outcast sisters, Ginger and Brigitte, in the mindless suburban town of Bailey Downs. On the night of Ginger's first period, she is savagely attacked by a wild creature. Ginger's wounds miraculously heal but something is not quite right. Now Brigitte must save her sister and save herself.",https://image.tmdb.org/t/p/w342/ozohDiJd7Oi65NEf8B0ya7lR9Fr.jpg,108.0,3.3313,6.934
210945,2666,3916,10637.0,Remember the Titans,2000,Drama,Drama,3.7828097,12542,14578,"After leading his football team to 15 winning seasons, coach Bill Yoast is demoted and replaced by Herman Boone – tough, opinionated and as different from the beloved Yoast as he could be. The two men learn to overcome their differences and turn a group of hostile young men into champions.",https://image.tmdb.org/t/p/w342/825ohvC4wZ3gCuncCaqkWeQnK8h.jpg,113.0,14.5736,7.66
211181,845,3991,10481.0,102 Dalmatians,2000,Children|Comedy,Children,2.3846154,2288,5781,"Get ready for a howling good time as an all new assortment of irresistible animal heroes are unleashed in this great family tail! In an unlikely alliance, the outrageous Waddlesworth - a parrot who thinks he's a Rottweiler - teams up with Oddball - an un-marked Dalmatian puppy eager to earn her spots! Together they embark on a laugh-packed quest to outwit the ever-scheming Cruella De Vil.",https://image.tmdb.org/t/p/w342/ueE6u2GTECzGBtas6PFx7wwi9y0.jpg,100.0,5.7411,5.5
